raceId,year,circuitId,name,date,time,quali_date,quali_time,sprint_date,sprint_time,lat_x,lng_x,race_temp,race_precip,race_humidity,quali_temp,quali_precip,quali_humidity,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,race_condition_wiki,quali_condition_clean,circuitRef,location,country,alt,qualifyId,driverId,constructorId,quali_position,q1,q2,q3,resultId_x,grid_sprint,positionText_sprint,positionOrder_sprint,points_sprint,laps_sprint,milliseconds_sprint,fastestLap_sprint,fastestLapTime_sprint,status_sprint,resultId_y,grid,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status,driverStandingsId,points_drivers,position_drivers,wins_drivers,constructorStandingsId,points_constructors,position_constructors,wins_constructors,constructorResultsId,points_constructor_ind_races,driverRef,number,dob,nationality_drivers,constructorRef,nationality_constructors
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,570,2,2,4,1:31.889,1:31.652,1:31.840,,,,,,,,,,,572.0,4.0,6,6.0,3.0,60.0,7666656.0,49.0,7.0,1:34.354,196.417,Finished,13809.0,36.0,5.0,0.0,25834.0,61.0,2.0,0.0,288.0,5.0,heidfeld,,1977-05-10,Germany,bmw_sauber,Germany
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,571,9,2,5,1:31.961,1:31.444,1:32.123,,,,,,,,,,,573.0,5.0,7,7.0,2.0,60.0,7668773.0,49.0,9.0,1:34.451,196.216,Finished,13825.0,24.0,6.0,0.0,25834.0,61.0,2.0,0.0,288.0,5.0,kubica,88.0,1984-12-07,Poland,bmw_sauber,Germany
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,572,17,9,6,1:32.629,1:31.661,1:32.476,,,,,,,,,,,569.0,6.0,3,3.0,6.0,60.0,7652032.0,29.0,8.0,1:34.449,196.22,Finished,13818.0,8.0,10.0,0.0,25840.0,16.0,5.0,0.0,286.0,10.0,webber,,1976-08-27,Australia,red_bull,Austria
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,573,5,4,7,1:32.594,1:31.783,1:32.478,,,,,,,,,,,574.0,7.0,8,8.0,1.0,59.0,,48.0,11.0,1:34.603,195.9,+1 Lap,13815.0,15.0,8.0,0.0,25835.0,32.0,3.0,0.0,289.0,1.0,kovalainen,,1981-10-19,Finland,renault,France
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,574,15,7,8,1:32.381,1:31.859,1:32.501,,,,,,,,,,,579.0,8.0,13,13.0,0.0,59.0,,29.0,10.0,1:34.496,196.122,+1 Lap,13814.0,7.0,12.0,0.0,25837.0,9.0,6.0,0.0,292.0,0.0,trulli,,1974-07-13,Italy,toyota,Japan
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,575,23,7,9,1:32.446,1:31.843,1:32.570,,,,,,,,,,,582.0,9.0,R,16.0,0.0,18.0,,18.0,15.0,1:36.195,192.658,Collision,13813.0,2.0,15.0,0.0,25837.0,9.0,6.0,0.0,292.0,0.0,ralf_schumacher,,1975-06-30,Germany,toyota,Japan
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,576,1,1,10,1:31.587,1:31.185,1:33.833,,,,,,,,,,,575.0,10.0,9,9.0,0.0,59.0,,29.0,3.0,1:33.401,198.421,+1 Lap,13808.0,70.0,1.0,2.0,25833.0,138.0,11.0,5.0,284.0,10.0,hamilton,44.0,1985-01-07,UK,mclaren,UK
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,577,3,3,11,1:32.117,1:31.978,,,,,,,,,,,,586.0,11.0,R,20.0,0.0,2.0,,2.0,20.0,2:50.950,108.41,Spun off,13812.0,5.0,13.0,0.0,25836.0,18.0,4.0,0.0,287.0,5.0,rosberg,6.0,1985-06-27,Germany,williams,UK
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,578,25,3,12,1:32.173,1:31.996,,,,,,,,,,,,570.0,12.0,4,4.0,5.0,60.0,7652295.0,33.0,5.0,1:34.235,196.665,Finished,13823.0,13.0,9.0,0.0,25836.0,18.0,4.0,0.0,287.0,5.0,wurz,,1974-02-15,Austria,williams,UK
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,579,21,4,13,1:32.378,1:32.010,,,,,,,,,,,,576.0,13.0,10,10.0,0.0,59.0,,48.0,12.0,1:34.893,195.302,+1 Lap,13810.0,17.0,7.0,0.0,25835.0,32.0,3.0,0.0,289.0,1.0,fisichella,,1973-01-14,Italy,renault,France
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,580,22,11,14,1:32.674,1:32.221,,,,,,,,,,,,577.0,14.0,11,11.0,0.0,59.0,,37.0,14.0,1:35.632,193.792,+1 Lap,13816.0,0.0,18.0,0.0,25838.0,1.0,8.0,0.0,290.0,0.0,barrichello,,1972-05-23,Brazil,honda,Japan
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,581,19,8,15,1:32.793,1:32.451,,,,,,,,,,,,578.0,15.0,12,12.0,0.0,59.0,,46.0,13.0,1:35.282,194.504,+1 Lap,13821.0,0.0,20.0,0.0,25839.0,4.0,7.0,0.0,291.0,0.0,davidson,,1979-04-18,UK,super_aguri,Japan
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,582,11,8,16,1:32.678,1:32.838,,,,,,,,,,,,581.0,16.0,R,15.0,0.0,19.0,,18.0,16.0,1:37.401,190.273,Retired,13817.0,4.0,14.0,0.0,25839.0,4.0,7.0,0.0,291.0,0.0,sato,,1977-01-28,Japan,super_aguri,Japan
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,583,18,11,17,1:32.983,,,,,,,,,,,,,584.0,17.0,R,18.0,0.0,2.0,,2.0,18.0,2:20.041,132.338,Spun off,13820.0,1.0,16.0,0.0,25838.0,1.0,8.0,0.0,290.0,0.0,button,22.0,1980-01-19,UK,honda,Japan
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,584,26,5,18,1:33.038,,,,,,,,,,,,,587.0,18.0,R,21.0,0.0,2.0,,2.0,21.0,3:01.900,101.884,Spun off,13824.0,0.0,19.0,0.0,25841.0,0.0,9.0,0.0,294.0,0.0,speed,,1983-01-24,USA,toro_rosso,Italy
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,585,24,5,19,1:33.148,,,,,,,,,,,,,588.0,19.0,R,22.0,0.0,2.0,,2.0,22.0,3:22.300,91.61,Spun off,13819.0,0.0,23.0,0.0,25841.0,0.0,9.0,0.0,294.0,0.0,liuzzi,,1980-08-06,Italy,toro_rosso,Italy
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,586,14,9,20,1:33.151,,,,,,,,,,,,,571.0,20.0,5,5.0,4.0,60.0,7660014.0,48.0,6.0,1:34.316,196.496,Finished,13827.0,8.0,11.0,0.0,25840.0,16.0,5.0,0.0,286.0,10.0,coulthard,,1971-03-27,UK,red_bull,Austria
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,587,16,12,21,1:34.500,,,,,,,,,,,,,585.0,21.0,R,19.0,0.0,2.0,,2.0,19.0,2:25.798,127.112,Spun off,13822.0,0.0,21.0,0.0,25842.0,0.0,10.0,0.0,293.0,0.0,sutil,99.0,1983-01-11,Germany,spyker,Netherlands
45,2007,20,European Grand Prix,2007-07-22,12:00:00,,,,,50.3356,6.9475,17.366666666666664,0.2799999999999999,57.8,20.066666666666663,0.0,45.68333333333333,,,,,,,wet,dry,nurburgring,Nürburg,Germany,578.0,588,28,12,22,1:35.940,,,,,,,,,,,,,583.0,22.0,R,17.0,0.0,13.0,,13.0,17.0,1:42.783,180.309,Hydraulics,,,,,25842.0,0.0,10.0,0.0,293.0,0.0,markus_winkelhock,,1980-06-13,Germany,spyker,Netherlands
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,831,4,4,1,1:31.138,1:30.336,1:29.816,,,,,,,,,,,832.0,1.0,2,2.0,8.0,60.0,5762516.0,37.0,3.0,1:32.532,200.285,Finished,12890.0,44.0,1.0,2.0,6361.0,62.0,1.0,3.0,417.0,11.0,alonso,14.0,1981-07-29,Spain,renault,France
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,832,30,6,2,1:31.235,1:30.013,1:30.028,,,,,,,,,,,831.0,2.0,1,1.0,10.0,60.0,5758765.0,39.0,1.0,1:32.099,201.226,Finished,12891.0,31.0,2.0,2.0,6362.0,46.0,2.0,2.0,416.0,16.0,michael_schumacher,,1969-01-03,Germany,ferrari,Italy
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,833,13,6,3,1:31.921,1:30.732,1:30.407,,,,,,,,,,,833.0,3.0,3,3.0,6.0,60.0,5763212.0,19.0,5.0,1:33.099,199.065,Finished,12898.0,15.0,5.0,0.0,6362.0,46.0,2.0,2.0,416.0,16.0,massa,19.0,1981-04-25,Brazil,ferrari,Italy
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,834,22,11,4,1:31.671,1:30.469,1:30.754,,,,,,,,,,,835.0,4.0,5,5.0,4.0,60.0,5831351.0,59.0,9.0,1:33.952,197.258,Finished,12904.0,6.0,9.0,0.0,6364.0,19.0,4.0,0.0,419.0,4.0,barrichello,,1972-05-23,Brazil,honda,Japan
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,835,8,1,5,1:31.263,1:30.203,1:30.933,,,,,,,,,,,834.0,5.0,4,4.0,5.0,60.0,5763644.0,43.0,2.0,1:32.472,200.415,Finished,12892.0,23.0,3.0,0.0,6363.0,38.0,3.0,0.0,418.0,5.0,raikkonen,7.0,1979-10-17,Finland,mclaren,UK
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,836,18,11,6,1:31.420,1:30.755,1:30.940,,,,,,,,,,,848.0,6.0,R,18.0,0.0,28.0,,9.0,13.0,1:34.042,197.069,Engine,12893.0,13.0,7.0,0.0,6364.0,19.0,4.0,0.0,419.0,4.0,button,22.0,1980-01-19,UK,honda,Japan
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,837,15,7,7,1:31.809,1:30.733,1:31.419,,,,,,,,,,,839.0,7.0,9,9.0,0.0,59.0,,58.0,10.0,1:33.953,197.256,+1 Lap,12905.0,0.0,16.0,0.0,6369.0,7.0,7.0,0.0,422.0,0.0,trulli,,1974-07-13,Italy,toyota,Japan
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,838,35,2,8,1:31.545,1:30.865,1:31.542,,,,,,,,,,,838.0,9.0,8,8.0,1.0,60.0,5848129.0,38.0,12.0,1:34.037,197.079,Finished,12909.0,6.0,11.0,0.0,6368.0,11.0,5.0,0.0,421.0,1.0,villeneuve,,1971-04-09,Canada,bmw_sauber,Germany
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,839,31,1,9,1:31.774,1:30.671,1:31.880,,,,,,,,,,,845.0,8.0,R,15.0,0.0,52.0,,47.0,6.0,1:33.571,198.061,Engine,12894.0,15.0,6.0,0.0,6363.0,38.0,3.0,0.0,418.0,5.0,montoya,,1975-09-20,Columbia,mclaren,UK
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,840,17,3,10,1:31.712,1:30.892,1:33.405,,,,,,,,,,,850.0,19.0,R,20.0,0.0,12.0,,11.0,16.0,1:35.415,194.233,Hydraulics,12895.0,6.0,10.0,0.0,6365.0,10.0,6.0,0.0,420.0,2.0,webber,,1976-08-27,Australia,williams,UK
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,841,23,7,11,1:31.470,1:30.944,,,,,,,,,,,,844.0,10.0,R,14.0,0.0,52.0,,27.0,8.0,1:33.607,197.985,Engine,12903.0,7.0,8.0,0.0,6369.0,7.0,7.0,0.0,422.0,0.0,ralf_schumacher,,1975-06-30,Germany,toyota,Japan
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,842,3,3,12,1:32.053,1:31.194,,,,,,,,,,,,837.0,22.0,7,7.0,2.0,60.0,5833330.0,48.0,7.0,1:33.579,198.044,Finished,12896.0,4.0,13.0,0.0,6365.0,10.0,6.0,0.0,420.0,2.0,rosberg,6.0,1985-06-27,Germany,williams,UK
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,843,21,4,13,1:31.574,1:31.197,,,,,,,,,,,,836.0,11.0,6,6.0,3.0,60.0,5832881.0,46.0,4.0,1:32.964,199.354,Finished,12908.0,18.0,4.0,1.0,6361.0,62.0,1.0,3.0,417.0,11.0,fisichella,,1973-01-14,Italy,renault,France
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,844,14,9,14,1:31.742,1:31.227,,,,,,,,,,,,851.0,12.0,R,21.0,0.0,2.0,,2.0,21.0,2:24.500,128.254,Accident,12899.0,1.0,14.0,0.0,6366.0,2.0,8.0,0.0,426.0,0.0,coulthard,,1971-03-27,UK,red_bull,Austria
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,845,2,2,15,1:31.457,1:31.422,,,,,,,,,,,,840.0,13.0,10,10.0,0.0,59.0,,47.0,11.0,1:34.035,197.084,+1 Lap,12901.0,5.0,12.0,0.0,6368.0,11.0,5.0,0.0,421.0,1.0,heidfeld,,1977-05-10,Germany,bmw_sauber,Germany
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,846,24,5,16,1:32.651,1:31.728,,,,,,,,,,,,852.0,14.0,R,22.0,0.0,0.0,,,,,,Accident,12900.0,0.0,18.0,0.0,6367.0,0.0,9.0,0.0,423.0,0.0,liuzzi,,1980-08-06,Italy,toro_rosso,Italy
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,847,32,9,17,1:32.901,,,,,,,,,,,,,849.0,15.0,R,19.0,0.0,28.0,,16.0,15.0,1:34.553,196.004,Gearbox,12897.0,1.0,15.0,0.0,6366.0,2.0,8.0,0.0,426.0,0.0,klien,,1983-02-07,Austria,red_bull,Austria
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,848,27,13,18,1:32.936,,,,,,,,,,,,,843.0,16.0,13,13.0,0.0,59.0,,35.0,17.0,1:35.428,194.207,+1 Lap,12910.0,0.0,19.0,0.0,6370.0,0.0,10.0,0.0,424.0,0.0,albers,,1979-04-16,Netherlands,mf1,Russia
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,849,26,5,19,1:32.992,,,,,,,,,,,,,841.0,17.0,11,11.0,0.0,59.0,,57.0,14.0,1:34.091,196.966,+1 Lap,12902.0,0.0,17.0,0.0,6367.0,0.0,9.0,0.0,423.0,0.0,speed,,1983-01-24,USA,toro_rosso,Italy
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,850,33,13,20,1:33.658,,,,,,,,,,,,,842.0,18.0,12,12.0,0.0,59.0,,41.0,18.0,1:35.504,194.052,+1 Lap,12906.0,0.0,20.0,0.0,6370.0,0.0,10.0,0.0,424.0,0.0,monteiro,,1976-07-24,Portugal,mf1,Russia
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,851,11,8,21,1:35.239,,,,,,,,,,,,,846.0,20.0,R,16.0,0.0,45.0,,26.0,19.0,1:36.706,191.64,Hydraulics,12907.0,0.0,21.0,0.0,6371.0,0.0,11.0,0.0,425.0,0.0,sato,,1977-01-28,Japan,super_aguri,Japan
57,2006,20,European Grand Prix,2006-05-07,14:00:00,,,,,50.3356,6.9475,19.433333333333334,0.0,36.04666666666666,19.4,0.0,25.93,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,852,36,8,22,1:46.505,,,,,,,,,,,,,847.0,21.0,R,17.0,0.0,29.0,,21.0,20.0,1:37.214,190.639,Hydraulics,,,,,6371.0,0.0,11.0,0.0,425.0,0.0,montagny,,1978-01-05,France,super_aguri,Japan
77,2005,20,European Grand Prix,2005-05-29,14:00:00,,,,,50.3356,6.9475,24.33333333333333,0.0,52.41,28.96666666666667,0.0,42.70666666666667,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,1139,2,3,1,1:30.081,,,,,,,,,,,,,1256.0,1.0,2,2.0,8.0,59.0,5523215.0,9.0,4.0,1:31.124,203.38,Finished,70934.0,25.0,4.0,0.0,28006.0,43.0,4.0,0.0,629.0,8.0,heidfeld,,1977-05-10,Germany,williams,UK
77,2005,20,European Grand Prix,2005-05-29,14:00:00,,,,,50.3356,6.9475,24.33333333333333,0.0,52.41,28.96666666666667,0.0,42.70666666666667,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,1140,8,1,2,1:30.197,,,,,,,,,,,,,1265.0,2.0,11,11.0,0.0,58.0,,9.0,2.0,1:30.940,203.791,Accident,70923.0,27.0,2.0,2.0,28007.0,53.0,2.0,2.0,632.0,2.0,raikkonen,7.0,1979-10-17,Finland,mclaren,UK
77,2005,20,European Grand Prix,2005-05-29,14:00:00,,,,,50.3356,6.9475,24.33333333333333,0.0,52.41,28.96666666666667,0.0,42.70666666666667,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,1141,17,3,3,1:30.368,,,,,,,,,,,,,1274.0,3.0,R,20.0,0.0,0.0,,,,,,Accident,70920.0,18.0,5.0,0.0,28006.0,43.0,4.0,0.0,629.0,8.0,webber,,1976-08-27,Australia,williams,UK
77,2005,20,European Grand Prix,2005-05-29,14:00:00,,,,,50.3356,6.9475,24.33333333333333,0.0,52.41,28.96666666666667,0.0,42.70666666666667,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,1142,15,7,4,1:30.700,,,,,,,,,,,,,1262.0,4.0,8,8.0,1.0,59.0,5577739.0,43.0,9.0,1:31.779,201.928,Finished,70924.0,27.0,3.0,0.0,28008.0,44.0,3.0,0.0,633.0,1.0,trulli,,1974-07-13,Italy,toyota,Japan
77,2005,20,European Grand Prix,2005-05-29,14:00:00,,,,,50.3356,6.9475,24.33333333333333,0.0,52.41,28.96666666666667,0.0,42.70666666666667,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,1143,31,1,5,1:30.890,,,,,,,,,,,,,1261.0,5.0,7,7.0,2.0,59.0,5564821.0,42.0,10.0,1:31.807,201.866,Finished,70921.0,16.0,9.0,0.0,28007.0,53.0,2.0,2.0,632.0,2.0,montoya,,1975-09-20,Columbia,mclaren,UK
77,2005,20,European Grand Prix,2005-05-29,14:00:00,,,,,50.3356,6.9475,24.33333333333333,0.0,52.41,28.96666666666667,0.0,42.70666666666667,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,1144,4,4,6,1:31.056,,,,,,,,,,,,,1255.0,6.0,1,1.0,10.0,59.0,5506648.0,44.0,1.0,1:30.711,204.305,Finished,70918.0,59.0,1.0,4.0,28003.0,76.0,1.0,5.0,628.0,13.0,alonso,14.0,1981-07-29,Spain,renault,France
77,2005,20,European Grand Prix,2005-05-29,14:00:00,,,,,50.3356,6.9475,24.33333333333333,0.0,52.41,28.96666666666667,0.0,42.70666666666667,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,1145,22,6,7,1:31.249,,,,,,,,,,,,,1257.0,7.0,3,3.0,6.0,59.0,5525197.0,44.0,3.0,1:31.028,203.594,Finished,70917.0,15.0,10.0,0.0,28004.0,31.0,5.0,0.0,630.0,10.0,barrichello,,1972-05-23,Brazil,ferrari,Italy
77,2005,20,European Grand Prix,2005-05-29,14:00:00,,,,,50.3356,6.9475,24.33333333333333,0.0,52.41,28.96666666666667,0.0,42.70666666666667,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,1146,23,7,8,1:31.392,,,,,,,,,,,,,1273.0,8.0,R,19.0,0.0,33.0,,25.0,8.0,1:31.724,202.049,Spun off,70927.0,17.0,7.0,0.0,28008.0,44.0,3.0,0.0,633.0,1.0,ralf_schumacher,,1975-06-30,Germany,toyota,Japan
77,2005,20,European Grand Prix,2005-05-29,14:00:00,,,,,50.3356,6.9475,24.33333333333333,0.0,52.41,28.96666666666667,0.0,42.70666666666667,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,1147,21,4,9,1:31.566,,,,,,,,,,,,,1260.0,9.0,6,6.0,3.0,59.0,5558580.0,47.0,7.0,1:31.708,202.084,Finished,70916.0,17.0,6.0,1.0,28003.0,76.0,1.0,5.0,628.0,13.0,fisichella,,1973-01-14,Italy,renault,France
77,2005,20,European Grand Prix,2005-05-29,14:00:00,,,,,50.3356,6.9475,24.33333333333333,0.0,52.41,28.96666666666667,0.0,42.70666666666667,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,1148,30,6,10,1:31.585,,,,,,,,,,,,,1259.0,10.0,5,5.0,4.0,59.0,5557093.0,19.0,6.0,1:31.503,202.537,Finished,70933.0,16.0,8.0,0.0,28004.0,31.0,5.0,0.0,630.0,10.0,michael_schumacher,,1969-01-03,Germany,ferrari,Italy
77,2005,20,European Grand Prix,2005-05-29,14:00:00,,,,,50.3356,6.9475,24.33333333333333,0.0,52.41,28.96666666666667,0.0,42.70666666666667,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,1149,13,15,11,1:32.205,,,,,,,,,,,,,1268.0,11.0,14,14.0,0.0,58.0,,18.0,14.0,1:32.329,200.725,+1 Lap,70925.0,2.0,16.0,0.0,28009.0,7.0,7.0,0.0,635.0,0.0,massa,19.0,1981-04-25,Brazil,sauber,Switzerland
77,2005,20,European Grand Prix,2005-05-29,14:00:00,,,,,50.3356,6.9475,24.33333333333333,0.0,52.41,28.96666666666667,0.0,42.70666666666667,,,,,,,dry,dry,nurburgring,Nürburg,Germany,578.0,1150,14,9,12,1:32.553,,,,,,,,,,,,,1258.0,12.0,4,4.0,5.0,59.0,5538236.0,19.0,5.0,1:31.306,202.974,Finished,70919.0,15.0,11.0,0.0,28005.0,19.0,6.0,0.0,631.0,5.0,coulthard,,1971-03-27,UK,red_bull,Austria
